Golden_20 RA KMEANS

energy,arcs,distance,time(ms)
243648.44231032848,[[0,400,368,395,394,335,308,399,340,248,0],[0,375,316,311,376,371,419,418,359,251,0],[0,343,402,309,403,369,408,407,348,249,0],[0,199,258,259,186,204,263,203,144,126,198,0],[0,332,391,307,392,367,387,386,327,247,0],[0,169,170,229,230,284,277,226,217,184,224,124,45,0],[0,334,333,388,362,390,330,381,321,270,302,328,273,0],[0,414,285,225,116,70,171,176,235,234,175,10,111,0],[0,93,39,98,123,158,216,162,161,183,209,149,38,0],[0,366,384,383,319,378,379,306,324,246,0],[0,356,415,416,411,370,310,410,351,250,0],[0,271,331,272,267,326,266,207,187,212,127,0],[0,393,275,274,220,279,280,188,215,128,214,155,0],[0,318,257,312,240,293,194,252,197,192,180,134,233,0],[0,346,397,364,404,349,289,344,304,244,337,286,0],[0,53,14,74,75,16,15,173,120,77,60,72,113,0],[0,264,253,202,143,84,83,24,142,193,133,23,82,73,0],[0,295,355,296,291,350,290,231,190,236,130,0],[0,287,228,189,223,282,222,163,129,168,227,0],[0,374,315,314,413,360,377,372,317,300,353,254,195,0],[0,28,33,148,88,62,141,30,31,90,81,21,2,0],[0,357,412,365,405,354,294,345,305,245,352,297,0],[0,103,167,108,69,9,48,107,166,106,47,157,0],[0,323,382,322,373,361,385,380,325,265,320,301,313,262,0],[0,409,110,56,50,51,115,174,165,105,114,55,54,65,0],[0,145,211,147,206,260,241,205,146,200,181,12,0],[0,288,283,342,401,338,389,398,363,396,341,303,336,281,0],[0,417,358,299,298,239,191,256,255,196,131,179,0],[0,156,42,43,102,101,63,96,41,89,29,36,3,0],[0,22,80,85,26,25,121,140,61,20,1,0],[0,40,99,100,68,95,154,94,35,8,34,0],[0,132,137,138,78,79,139,66,6,19,18,17,0],[0,261,150,210,201,242,268,213,182,208,153,122,0],[0,97,37,46,64,164,109,104,44,49,4,5,0],[0,27,87,91,92,67,152,151,7,86,32,13,0],[0,57,52,112,58,117,125,172,118,59,11,76,0],[0,406,347,221,276,243,269,218,159,219,278,329,339,160,0],[0,177,232,185,237,292,238,178,119,71,136,135,0]],inf,25.84087896347046
243479.72663119054,[[0,340,399,308,400,368,395,394,335,248,0],[0,418,359,311,419,371,376,375,316,251,0],[0,343,402,403,369,408,309,407,348,249,0],[0,259,258,199,204,186,263,203,144,126,198,0],[0,386,332,391,392,367,387,307,327,247,0],[0,217,226,277,224,284,230,229,170,169,184,124,45,0],[0,334,333,388,362,390,381,330,270,321,302,273,328,0],[0,414,171,70,176,235,234,175,285,225,111,10,116,0],[0,93,39,38,98,158,183,216,162,161,209,123,149,0],[0,319,378,379,366,384,306,383,324,246,0],[0,351,410,310,411,370,416,415,356,250,0],[0,326,267,272,331,271,212,207,266,187,127,0],[0,393,275,274,215,220,279,280,188,128,155,214,0],[0,318,312,257,197,252,240,293,194,180,192,233,134,0],[0,346,397,364,404,349,289,344,304,244,286,337,0],[0,74,15,16,75,173,120,77,60,72,14,113,53,0],[0,264,253,202,143,84,24,83,142,193,133,23,82,73,0],[0,295,355,296,291,350,290,231,190,236,130,0],[0,287,228,189,223,282,222,163,129,227,168,0],[0,374,315,314,413,360,377,372,317,300,353,254,195,0],[0,88,148,33,28,21,30,90,31,141,62,81,2,0],[0,357,412,365,405,354,294,345,305,245,352,297,0],[0,167,108,69,103,9,48,107,166,106,47,157,0],[0,265,320,325,380,385,361,382,323,322,373,301,262,313,0],[0,409,174,115,51,110,50,56,55,114,165,65,54,105,0],[0,211,147,206,205,241,260,146,145,181,200,12,0],[0,288,283,342,401,341,396,363,389,338,398,303,336,281,0],[0,417,358,299,298,191,256,255,196,239,131,179,0],[0,43,102,156,42,101,63,89,41,96,3,29,36,0],[0,22,80,20,25,26,85,140,121,61,1,0],[0,40,99,100,8,95,68,154,94,35,34,0],[0,132,137,138,139,66,6,79,78,19,18,17,0],[0,201,213,268,242,210,150,261,182,208,153,122,0],[0,46,37,97,64,164,109,104,44,49,4,5,0],[0,32,87,91,27,92,151,152,67,7,86,13,0],[0,57,52,112,58,172,125,117,118,59,11,76,0],[0,347,406,218,159,160,219,278,329,339,243,269,276,221,0],[0,177,232,185,237,292,238,178,119,71,136,135,0]],inf,25.806838750839233
243180.02752617528,[[0,340,399,308,400,368,395,394,335,248,0],[0,316,375,371,376,311,419,418,359,251,0],[0,343,402,309,403,369,408,407,348,249,0],[0,144,203,204,263,186,259,258,199,126,198,0],[0,327,386,307,387,367,392,391,332,247,0],[0,217,226,277,284,230,229,170,169,124,184,224,45,0],[0,334,333,388,362,390,330,381,270,321,302,328,273,0],[0,414,285,235,176,70,171,175,234,225,116,111,10,0],[0,93,39,98,123,161,162,216,158,183,209,149,38,0],[0,319,378,379,366,384,306,383,324,246,0],[0,356,415,310,416,370,411,410,351,250,0],[0,331,272,267,326,266,207,212,271,187,127,0],[0,279,280,275,393,274,215,188,220,128,155,214,0],[0,318,257,312,252,197,240,293,194,192,180,233,134,0],[0,286,346,397,364,404,349,344,289,304,337,244,0],[0,74,15,16,75,173,120,77,60,72,14,113,53,0],[0,264,253,202,143,84,24,83,142,193,133,23,82,73,0],[0,355,296,291,350,290,231,236,295,190,130,0],[0,227,287,228,189,223,282,222,163,129,168,0],[0,374,315,314,413,360,377,372,317,300,353,254,195,0],[0,148,88,28,33,62,141,30,31,90,81,21,2,0],[0,357,412,365,405,354,294,345,305,245,297,352,0],[0,106,167,108,69,103,9,48,107,166,157,47,0],[0,382,323,322,373,361,385,380,325,265,320,301,262,313,0],[0,409,165,114,55,50,51,110,56,115,174,65,105,54,0],[0,211,147,206,205,241,260,146,145,181,200,12,0],[0,288,283,342,401,341,396,363,398,389,338,303,336,281,0],[0,417,358,299,298,239,196,191,256,255,131,179,0],[0,43,102,101,42,156,63,96,41,89,29,36,3,0],[0,22,121,140,80,26,85,25,61,1,20,0],[0,40,99,100,8,95,68,154,94,35,34,0],[0,79,78,132,137,138,139,66,6,19,18,17,0],[0,210,242,268,213,153,208,182,150,261,201,122,0],[0,97,37,46,64,164,109,49,4,104,44,5,0],[0,27,92,86,87,67,152,151,7,91,32,13,0],[0,52,112,58,57,172,125,117,118,59,11,76,0],[0,406,347,329,278,219,339,160,159,218,269,243,276,221,0],[0,177,232,185,237,292,238,178,119,71,136,135,0]],inf,25.827840089797974
239991.4847001521,[[0,340,399,400,368,308,395,394,335,248,0],[0,316,375,376,371,419,311,418,359,251,0],[0,343,402,407,408,369,403,309,348,249,0],[0,144,203,263,204,186,259,258,199,126,198,0],[0,327,386,307,387,367,392,391,332,247,0],[0,277,226,217,284,230,229,170,224,184,169,124,45,0],[0,334,333,388,362,390,381,330,321,270,302,273,328,0],[0,414,285,225,175,70,171,176,235,234,111,116,10,0],[0,93,38,149,158,216,162,161,183,209,123,98,39,0],[0,378,319,306,379,366,384,383,324,246,0],[0,351,410,411,370,416,310,415,356,250,0],[0,271,331,272,267,326,266,207,187,212,127,0],[0,393,280,275,274,215,188,279,220,128,155,214,0],[0,318,312,257,197,252,240,293,194,180,192,134,233,0],[0,346,397,364,404,349,289,344,304,244,286,337,0],[0,74,15,16,75,173,120,77,60,113,14,72,53,0],[0,264,253,202,143,84,24,83,142,193,82,23,133,73,0],[0,296,355,295,236,190,291,350,290,231,130,0],[0,287,228,189,223,282,222,163,129,227,168,0],[0,377,374,315,314,413,360,372,317,300,353,254,195,0],[0,28,88,148,33,141,90,31,30,62,81,21,2,0],[0,357,412,365,405,354,294,345,305,245,352,297,0],[0,166,167,108,69,103,9,107,48,47,106,157,0],[0,373,322,323,382,361,385,380,325,265,320,301,313,262,0],[0,409,174,115,56,110,51,50,55,114,65,165,105,54,0],[0,205,206,147,211,146,145,260,241,181,200,12,0],[0,288,283,342,401,341,396,363,398,338,389,303,336,281,0],[0,417,358,299,298,239,191,256,255,196,131,179,0],[0,101,42,43,102,156,63,89,41,96,3,29,36,0],[0,22,25,61,121,140,85,26,80,20,1,0],[0,40,99,100,68,154,95,8,35,94,34,0],[0,132,78,137,138,139,66,79,6,19,18,17,0],[0,261,150,182,201,210,242,268,213,208,153,122,0],[0,97,37,46,64,164,109,49,44,104,4,5,0],[0,27,87,91,92,67,152,151,7,86,32,13,0],[0,112,52,57,58,117,125,172,118,59,11,76,0],[0,347,406,339,329,278,219,160,159,218,269,243,276,221,0],[0,177,232,185,237,292,238,178,119,71,136,135,0]],inf,25.804194450378418
241649.10924487075,[[0,340,399,308,400,368,395,394,335,248,0],[0,316,375,376,371,419,418,311,359,251,0],[0,348,407,408,369,403,309,402,343,249,0],[0,199,258,259,186,204,263,203,144,126,198,0],[0,391,332,307,392,367,387,386,327,247,0],[0,169,217,226,277,284,230,229,170,224,184,124,45,0],[0,334,333,388,362,390,381,330,270,321,302,273,328,0],[0,414,234,175,225,285,235,176,70,171,10,116,111,0],[0,93,38,149,209,161,162,216,183,158,123,98,39,0],[0,378,319,306,379,366,384,383,324,246,0],[0,356,415,310,416,370,411,410,351,250,0],[0,266,326,267,272,331,271,212,187,207,127,0],[0,393,275,274,215,188,279,280,220,128,214,155,0],[0,318,312,257,197,252,240,293,194,180,192,134,233,0],[0,346,397,364,404,349,289,344,304,244,286,337,0],[0,74,15,16,75,173,120,77,60,113,14,72,53,0],[0,264,253,202,143,84,83,24,82,142,193,133,23,73,0],[0,231,290,350,291,190,296,355,295,236,130,0],[0,163,222,282,223,189,287,228,129,168,227,0],[0,377,374,315,314,413,360,317,372,300,353,254,195,0],[0,28,33,148,88,62,141,30,31,90,81,21,2,0],[0,357,412,365,405,354,294,345,305,245,352,297,0],[0,106,48,9,103,108,69,167,107,166,157,47,0],[0,385,382,323,322,373,361,380,325,265,320,301,262,313,0],[0,409,110,51,50,56,55,114,105,165,174,115,54,65,0],[0,211,206,147,205,241,260,146,145,181,200,12,0],[0,401,342,283,288,341,396,398,363,389,338,303,336,281,0],[0,417,358,299,298,239,191,256,255,196,131,179,0],[0,101,42,43,102,156,41,96,63,89,3,36,29,0],[0,22,80,61,121,140,85,26,25,20,1,0],[0,40,99,100,8,68,95,154,94,35,34,0],[0,19,78,79,6,66,139,138,137,132,18,17,0],[0,201,261,150,210,242,268,213,153,208,182,122,0],[0,46,37,97,44,104,109,164,64,49,4,5,0],[0,32,92,91,87,151,152,67,7,86,27,13,0],[0,57,52,112,58,117,125,172,118,59,11,76,0],[0,347,406,278,329,339,160,219,218,159,269,243,276,221,0],[0,177,232,185,292,237,238,178,119,71,136,135,0]],inf,25.8577721118927
241881.39386331663,[[0,340,399,368,400,308,395,394,335,248,0],[0,316,375,376,311,371,419,418,359,251,0],[0,343,402,403,369,408,407,309,348,249,0],[0,198,199,258,259,186,204,263,203,144,126,0],[0,332,391,392,367,387,307,386,327,247,0],[0,217,226,277,229,230,284,170,224,184,169,124,45,0],[0,334,333,388,362,390,381,330,270,321,302,273,328,0],[0,414,285,225,175,234,235,176,70,171,10,111,116,0],[0,93,39,149,209,183,161,162,216,123,158,98,38,0],[0,366,379,378,319,306,384,383,324,246,0],[0,351,410,310,411,370,416,415,356,250,0],[0,326,267,272,331,271,212,187,266,207,127,0],[0,393,275,274,215,188,280,279,220,128,155,214,0],[0,318,312,257,197,252,240,293,194,180,192,233,134,0],[0,346,397,364,404,349,289,344,304,244,337,286,0],[0,74,15,16,75,173,120,77,60,72,14,113,53,0],[0,264,253,202,143,84,24,83,142,193,82,23,133,73,0],[0,296,355,295,231,290,350,291,190,236,130,0],[0,227,287,228,189,223,282,222,163,129,168,0],[0,315,374,372,317,377,360,413,314,300,353,254,195,0],[0,28,88,148,33,141,90,31,30,62,81,21,2,0],[0,357,412,365,405,354,294,345,305,245,297,352,0],[0,167,108,69,103,9,48,107,166,157,47,106,0],[0,382,323,322,373,361,385,325,380,265,320,301,262,313,0],[0,409,174,114,105,55,56,110,50,51,115,165,65,54,0],[0,200,211,147,206,146,260,241,205,145,181,12,0],[0,288,283,342,401,341,396,363,398,389,338,303,336,281,0],[0,417,358,299,298,239,191,256,255,196,131,179,0],[0,156,42,43,102,101,41,89,63,96,29,36,3,0],[0,22,80,20,25,85,26,140,121,61,1,0],[0,40,99,100,68,154,95,8,35,94,34,0],[0,19,78,79,6,66,139,138,137,132,18,17,0],[0,210,150,213,268,242,261,201,182,208,153,122,0],[0,46,37,97,64,164,109,104,44,49,4,5,0],[0,27,92,91,87,151,152,67,7,86,32,13,0],[0,112,52,57,58,117,125,172,118,59,11,76,0],[0,347,406,339,278,329,276,221,243,269,218,159,160,219,0],[0,177,232,185,292,237,238,178,119,71,136,135,0]],inf,25.82779836654663
241876.98276988167,[[0,399,400,368,395,394,335,308,340,248,0],[0,359,418,419,371,376,311,375,316,251,0],[0,348,407,408,369,403,309,343,402,249,0],[0,144,203,263,259,186,204,126,199,258,198,0],[0,392,367,387,327,386,307,391,332,247,0],[0,169,170,229,230,284,277,226,217,184,224,124,45,0],[0,334,333,388,362,381,390,330,321,270,302,328,273,0],[0,414,234,175,285,235,176,171,70,116,225,10,111,0],[0,93,149,158,183,209,123,161,162,216,98,39,38,0],[0,324,383,384,366,379,306,378,319,246,0],[0,356,415,416,370,310,411,410,351,250,0],[0,266,326,267,272,331,271,212,187,207,127,0],[0,393,275,274,215,279,280,188,220,128,155,214,0],[0,318,312,257,197,252,240,293,194,134,180,233,192,0],[0,286,346,397,364,404,349,344,289,304,337,244,0],[0,74,15,16,75,173,120,77,60,72,14,113,53,0],[0,264,253,202,143,84,83,24,193,142,133,23,82,73,0],[0,295,355,296,291,350,290,231,236,190,130,0],[0,227,287,228,189,223,282,222,163,129,168,0],[0,374,315,314,413,360,377,317,372,300,353,254,195,0],[0,28,33,148,88,62,81,141,90,31,30,21,2,0],[0,357,412,365,354,405,305,345,294,245,297,352,0],[0,167,108,69,103,9,48,107,166,106,47,157,0],[0,382,323,322,373,361,385,325,380,265,320,301,313,262,0],[0,409,110,51,50,56,115,174,165,65,105,55,114,54,0],[0,211,147,206,205,241,260,146,145,181,200,12,0],[0,288,283,342,401,341,396,363,398,389,338,303,336,281,0],[0,417,358,299,298,239,191,256,255,196,131,179,0],[0,101,42,43,102,156,41,96,63,89,36,29,3,0],[0,22,121,140,85,26,80,61,25,1,20,0],[0,40,35,99,100,154,68,95,8,94,34,0],[0,132,137,138,139,66,6,79,78,19,18,17,0],[0,201,261,150,210,242,268,213,208,153,182,122,0],[0,46,37,97,44,104,64,164,109,49,4,5,0],[0,32,86,92,67,152,151,87,91,7,27,13,0],[0,112,52,57,58,117,125,172,118,59,11,76,0],[0,347,406,339,278,329,219,160,159,218,269,243,276,221,0],[0,177,232,185,237,292,238,178,119,71,136,135,0]],inf,25.83703851699829
242112.17411781513,[[0,340,399,308,400,368,395,394,335,248,0],[0,418,359,311,419,371,376,375,316,251,0],[0,343,402,309,403,369,408,407,348,249,0],[0,199,258,259,186,204,263,203,144,126,198,0],[0,327,386,307,387,367,392,391,332,247,0],[0,224,170,229,230,284,277,226,217,184,169,124,45,0],[0,334,333,388,362,390,381,330,270,321,302,328,273,0],[0,414,176,235,285,225,234,175,111,70,171,116,10,0],[0,93,149,123,209,216,162,161,183,158,98,39,38,0],[0,324,383,384,366,379,306,378,319,246,0],[0,411,370,416,356,415,310,410,351,250,0],[0,266,326,267,272,331,271,212,187,207,127,0],[0,393,275,274,220,279,280,188,215,128,155,214,0],[0,318,312,257,197,252,240,293,194,134,180,192,233,0],[0,346,397,364,404,349,289,344,304,244,286,337,0],[0,16,75,173,77,120,74,15,14,72,60,113,53,0],[0,264,253,202,143,84,24,83,142,193,133,23,82,73,0],[0,236,295,355,296,190,291,350,290,231,130,0],[0,163,222,282,228,287,189,223,129,168,227,0],[0,374,315,314,413,372,317,377,360,300,353,254,195,0],[0,28,88,148,33,141,62,81,31,90,30,2,21,0],[0,357,412,365,405,354,294,345,305,245,352,297,0],[0,103,108,167,69,9,48,107,166,106,47,157,0],[0,373,322,323,382,361,385,380,325,320,265,301,262,313,0],[0,409,50,56,55,51,110,115,174,165,65,105,114,54,0],[0,211,147,206,260,241,205,146,145,181,200,12,0],[0,288,283,401,342,341,396,363,398,389,338,303,336,281,0],[0,417,358,299,298,239,191,256,255,196,131,179,0],[0,101,42,43,102,156,63,96,41,89,3,36,29,0],[0,22,140,121,61,25,85,26,80,1,20,0],[0,40,100,99,95,154,68,8,35,94,34,0],[0,132,137,138,139,66,6,79,78,19,18,17,0],[0,210,150,261,242,268,213,153,208,182,201,122,0],[0,46,37,97,64,164,109,49,44,104,4,5,0],[0,32,87,91,92,151,152,67,7,86,27,13,0],[0,57,52,112,58,117,125,172,118,59,11,76,0],[0,347,406,339,329,278,219,218,159,160,269,243,276,221,0],[0,177,232,185,237,292,238,178,119,71,136,135,0]],inf,25.84194850921631
241041.9694562045,[[0,340,399,308,400,368,395,394,335,248,0],[0,375,316,359,418,419,371,376,311,251,0],[0,402,343,309,403,369,408,407,348,249,0],[0,199,258,259,186,204,263,203,144,126,198,0],[0,327,386,307,392,387,367,391,332,247,0],[0,277,226,217,169,170,229,230,284,224,184,124,45,0],[0,334,333,388,362,390,381,330,270,321,302,273,328,0],[0,414,285,225,175,234,235,176,70,171,10,111,116,0],[0,93,149,209,161,158,183,216,162,123,98,39,38,0],[0,378,319,306,379,366,384,383,324,246,0],[0,356,415,310,416,370,411,410,351,250,0],[0,212,271,331,272,187,267,326,266,207,127,0],[0,393,275,274,215,220,279,280,188,128,155,214,0],[0,318,257,312,197,252,240,293,194,134,180,233,192,0],[0,286,397,346,364,404,349,289,344,304,337,244,0],[0,16,75,74,15,173,120,77,60,72,14,113,53,0],[0,264,253,202,143,84,83,24,142,193,82,23,133,73,0],[0,350,291,296,355,295,236,190,290,231,130,0],[0,163,222,282,223,228,287,189,129,227,168,0],[0,377,374,315,314,413,360,372,317,300,353,254,195,0],[0,33,148,88,28,30,62,141,90,31,81,2,21,0],[0,357,412,365,405,354,294,345,305,245,352,297,0],[0,103,69,167,108,9,48,107,166,157,47,106,0],[0,373,322,323,382,361,385,325,380,265,320,301,313,262,0],[0,409,110,56,50,51,115,174,165,54,114,55,105,65,0],[0,200,146,205,147,211,206,260,241,181,145,12,0],[0,288,283,342,401,341,396,363,398,389,338,303,336,281,0],[0,255,256,299,358,417,298,239,191,196,131,179,0],[0,43,102,101,42,156,63,96,41,89,29,3,36,0],[0,22,25,26,85,140,121,61,80,1,20,0],[0,40,99,100,68,95,154,8,35,94,34,0],[0,66,139,138,137,132,78,79,6,19,18,17,0],[0,210,213,268,242,261,182,208,153,122,150,201,0],[0,97,37,46,64,164,109,49,4,104,44,5,0],[0,32,87,91,92,151,152,67,7,86,27,13,0],[0,57,52,112,58,117,125,172,118,59,11,76,0],[0,406,347,339,329,278,219,160,159,218,269,243,276,221,0],[0,177,232,185,237,292,238,178,119,71,136,135,0]],inf,25.91007709503174
242863.2177517017,[[0,394,340,399,400,368,395,308,335,248,0],[0,316,375,376,311,419,371,418,359,251,0],[0,343,402,309,403,369,408,407,348,249,0],[0,259,258,199,186,204,263,203,144,126,198,0],[0,327,386,307,387,367,392,391,332,247,0],[0,226,277,229,230,284,224,170,169,184,217,124,45,0],[0,334,333,388,362,390,381,330,270,321,302,328,273,0],[0,414,235,176,175,234,225,285,171,70,10,111,116,0],[0,93,39,149,209,183,161,162,216,123,158,98,38,0],[0,319,378,366,379,306,384,383,324,246,0],[0,351,410,310,411,370,416,415,356,250,0],[0,207,266,326,267,187,272,331,271,212,127,0],[0,393,275,274,188,220,279,280,215,128,155,214,0],[0,318,312,257,197,252,240,293,194,192,180,134,233,0],[0,346,397,364,404,349,289,344,304,244,337,286,0],[0,72,14,74,15,16,75,173,120,77,60,113,53,0],[0,264,253,202,143,84,83,24,193,142,133,23,82,73,0],[0,236,295,355,296,190,291,350,290,231,130,0],[0,227,287,228,189,223,282,222,163,129,168,0],[0,374,315,314,413,360,377,317,372,300,353,254,195,0],[0,28,88,148,33,62,141,81,90,31,30,21,2,0],[0,357,412,365,405,354,294,345,305,245,352,297,0],[0,103,69,167,108,9,48,107,166,106,47,157,0],[0,382,323,322,373,361,385,380,325,265,320,301,262,313,0],[0,409,110,51,174,115,56,50,55,114,105,65,165,54,0],[0,211,206,147,205,241,260,146,200,181,145,12,0],[0,288,283,342,401,341,396,363,389,398,338,303,336,281,0],[0,417,358,299,298,239,191,256,255,196,131,179,0],[0,156,102,43,42,101,63,89,41,96,29,3,36,0],[0,22,80,26,85,140,121,61,25,20,1,0],[0,40,100,99,95,68,154,8,35,94,34,0],[0,132,137,139,138,66,6,79,78,19,18,17,0],[0,210,213,268,242,261,182,208,153,122,150,201,0],[0,46,37,97,164,109,64,104,44,49,4,5,0],[0,27,87,67,152,151,7,91,92,86,32,13,0],[0,112,52,57,58,117,125,172,118,59,11,76,0],[0,406,347,339,329,278,219,218,159,160,269,243,276,221,0],[0,177,232,185,237,292,238,178,119,71,136,135,0]],inf,25.949135303497314
